Query	Match	Name	Organism
group_5374	WP_000543834	MULTISPECIES: SLATT domain-containing protein [Enterobacteriaceae]	Enterobacteriaceae
group_5375	WP_001145404	MULTISPECIES: hypothetical protein [Escherichia]	Escherichia
group_5376	WP_029402556	hypothetical protein [Escherichia coli]	Escherichia coli
group_5377	WP_001593361	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_5378	WP_077520737	hypothetical protein [Escherichia coli]	Escherichia coli
group_5379	WP_001680722	hypothetical protein [Escherichia coli]	Escherichia coli
group_5380	WP_077886824	umuDC operon-like protein [Escherichia coli]	Escherichia coli
group_5381	WP_097310829	C40 family peptidase, partial [Escherichia coli]	Escherichia coli
group_5383	WP_069357510	reverse transcriptase family protein [Escherichia coli]	Escherichia coli
group_5384	WP_000157733	MULTISPECIES: hypothetical protein [Escherichia]	Escherichia
group_5385	WP_024235280	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_5387	WP_001219066	MULTISPECIES: integrase arm-type DNA-binding domain-containing protein [Escherichia]	Escherichia
group_5388	WP_000515817	MULTISPECIES: WYL domain-containing transcriptional regulator [Enterobacteriaceae]	Enterobacteriaceae
group_5389	WP_024189840	MULTISPECIES: helix-turn-helix domain-containing protein [Enterobacteriaceae]	Enterobacteriaceae
group_5390	WP_000710536	hypothetical protein [Escherichia coli]	Escherichia coli
group_5391	EYV94153	transposase, partial [Escherichia coli O6:H16 str. 99-3165]	Escherichia coli O6:H16 str. 99-3165
group_5392	WP_000483538	MULTISPECIES: type II toxin-antitoxin system RelE/ParE family toxin [Enterobacteriaceae]	Enterobacteriaceae
group_5393	EFK15515	hypothetical protein HMPREF9541_02113 [Escherichia coli MS 116-1]	Escherichia coli MS 116-1
group_5395	WP_001130339	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_5397	WP_001000710	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_5398	WP_023909735	amidohydrolase family protein [Escherichia coli]	Escherichia coli
group_5399	WP_001551234	MULTISPECIES: RNA-guided endonuclease TnpB family protein [Enterobacteriaceae]	Enterobacteriaceae
group_540	WP_000648221	DUF262 domain-containing protein [Escherichia coli]	Escherichia coli
group_5400	AQV87434	NA	NA
group_5401	WP_072164305	aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme [Escherichia coli]	Escherichia coli
group_5403	WP_073473326	DUF262 domain-containing HNH endonuclease family protein [Escherichia coli]	Escherichia coli
group_5404	WP_000867004	DKNYY domain-containing protein [Escherichia coli]	Escherichia coli
group_5405	WP_073461876	DNA transfer protein [Escherichia coli]	Escherichia coli
group_5406	WP_001105433	MULTISPECIES: type II toxin-antitoxin system RelE/ParE family toxin [Enterobacteriaceae]	Enterobacteriaceae
group_5407	WP_000183810	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_5411	WP_001542752	DcrB-related protein [Escherichia coli]	Escherichia coli
group_5412	WP_001446386	MULTISPECIES: DUF2570 domain-containing protein [Escherichia]	Escherichia
group_5413	WP_024166599	transcriptional regulator [Escherichia coli]	Escherichia coli
group_5415	WP_000624854	hypothetical protein [Escherichia coli]	Escherichia coli
group_5417	WP_073521053	phage holin family protein [Escherichia coli]	Escherichia coli
group_5418	WP_047089426	hypothetical protein [Escherichia coli]	Escherichia coli
group_5419	WP_073520935	S49 family peptidase [Escherichia coli]	Escherichia coli
group_5420	KDT93476	outer membrane autotransporter barrel domain protein [Escherichia coli 3-105-05_S4_C1]	Escherichia coli 3-105-05_S4_C1
group_5423	WP_073521203	type VI secretion system protein TssL, short form [Escherichia coli]	Escherichia coli
group_5424	WP_073533573	phage terminase large subunit family protein [Escherichia coli]	Escherichia coli
group_5425	WP_024218859	MULTISPECIES: type IV secretion system protein [Enterobacteriaceae]	Enterobacteriaceae
group_5426	CTT97375	Uncharacterised protein [Escherichia coli]	Escherichia coli
group_5427	WP_077899795	MULTISPECIES: molybdopterin-guanine dinucleotide biosynthesis protein MobC [Enterobacterales]	Enterobacterales
group_5428	WP_062859951	MULTISPECIES: GNAT family N-acetyltransferase [Escherichia]	Escherichia
group_5429	WP_000084874	AIPR family protein [Escherichia coli]	Escherichia coli
group_5430	WP_073544244	site-specific integrase [Escherichia coli]	Escherichia coli
group_5431	WP_001553851	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_5432	EFJ65701	hypothetical protein HMPREF9547_03114, partial [Escherichia coli MS 175-1]	Escherichia coli MS 175-1
group_5433	WP_000133023	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_5434	WP_001278766	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_5436	WP_000163251	hypothetical protein [Escherichia coli]	Escherichia coli
group_5437	WP_061358678	AAA family ATPase [Escherichia coli]	Escherichia coli
group_5438	WP_085446044	Tn3 family transposase [Escherichia coli]	Escherichia coli
group_5439	EFK00748	hypothetical protein HMPREF9548_04555 [Escherichia coli MS 182-1]	Escherichia coli MS 182-1
group_5440	WP_000708866	MULTISPECIES: K88 fimbrial protein FaeC [Enterobacteriaceae]	Enterobacteriaceae
group_5441	WP_053285766	F4 (K88) fimbria minor subunit FaeI [Escherichia coli]	Escherichia coli
group_5442	WP_073527495	DUF4868 domain-containing protein [Escherichia coli]	Escherichia coli
group_5443	WP_069723199	terminase small subunit [Escherichia coli]	Escherichia coli
group_5444	WP_069723337	transposase [Escherichia coli]	Escherichia coli
group_5447	WP_000920679	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_5449	WP_001749961	MULTISPECIES: VirB4 family type IV secretion/conjugal transfer ATPase [Gammaproteobacteria]	Gammaproteobacteria
group_5450	WP_015344958	MULTISPECIES: restriction endonuclease [Gammaproteobacteria]	Gammaproteobacteria
group_5451	WP_001447718	MULTISPECIES: conjugal transfer mating pair stabilization protein TraN [Gammaproteobacteria]	Gammaproteobacteria
group_5453	WP_000954591	MULTISPECIES: Arm DNA-binding domain-containing protein [Gammaproteobacteria]	Gammaproteobacteria
group_5454	WP_078207299	phage tail protein [Escherichia coli]	Escherichia coli
group_5455	WP_000911982	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_5456	WP_004152575	MULTISPECIES: DUF2612 domain-containing protein [Enterobacteriaceae]	Enterobacteriaceae
group_5458	WP_106404148	oligosaccharide flippase family protein [Escherichia coli]	Escherichia coli
group_5459	WP_001531245	type I restriction endonuclease subunit R [Escherichia coli]	Escherichia coli
group_5460	WP_000120169	MULTISPECIES: hypothetical protein [Escherichia]	Escherichia
group_5461	WP_078234989	F4 (K88) fimbria minor subunit FaeF [Escherichia coli]	Escherichia coli
group_5462	WP_078234993	F4 (K88) fimbria accessory protein FaeJ [Escherichia coli]	Escherichia coli
group_5463	WP_085704148	hypothetical protein [Escherichia coli]	Escherichia coli
group_5464	WP_001626263	MULTISPECIES: glycosyltransferase family 25 protein [Enterobacteriaceae]	Enterobacteriaceae
group_5465	EQP27885	hypothetical protein G733_04660 [Escherichia coli HVH 65 (4-2262045)]	Escherichia coli HVH 65 (4-2262045)
group_5466	WP_000260286	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_5467	AVJ72481	glycosyl transferase 2 family protein [Escherichia coli]	Escherichia coli
group_5468	WP_086353610	translation initiation factor IF-2 [Escherichia coli]	Escherichia coli
group_5469	WP_057077890	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_547	PDV65660	relaxase NikB [Escherichia coli]	Escherichia coli
group_5473	WP_096837108	restriction endonuclease subunit S [Escherichia coli]	Escherichia coli
group_5474	WP_074511253	DUF2726 domain-containing protein [Escherichia coli]	Escherichia coli
group_5476	WP_058107018	MULTISPECIES: AAA family ATPase [Enterobacteriaceae]	Enterobacteriaceae
group_5477	WP_001683579	T6SS effector phospholipase Tle1-EAEC [Escherichia coli]	Escherichia coli
group_5478	ELE71948	hypothetical protein A1UY_02615 [Escherichia coli KTE81]	Escherichia coli KTE81
group_5479	WP_085453395	hypothetical protein [Escherichia coli]	Escherichia coli
group_5481	WP_000876823	helix-turn-helix domain-containing protein [Escherichia coli]	Escherichia coli
group_5482	WP_049038181	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_5483	WP_053088710	hypothetical protein [Escherichia coli]	Escherichia coli
group_5485	WP_000488917	MULTISPECIES: carbohydrate porin [Enterobacteriaceae]	Enterobacteriaceae
group_5486	WP_001246221	MULTISPECIES: phage major capsid protein, P2 family [Enterobacteriaceae]	Enterobacteriaceae
group_5487	PAT70497	DNA invertase, partial [Klebsiella pneumoniae]	Klebsiella pneumoniae
group_5488	WP_015063083	MULTISPECIES: DUF4165 domain-containing protein [Enterobacterales]	Enterobacterales
group_5489	WP_015063125	MULTISPECIES: IncHI-type conjugal transfer protein TrhN [Enterobacterales]	Enterobacterales
group_5490	WP_015063127	MULTISPECIES: IncHI-type conjugal transfer helicase TrhI [Enterobacterales]	Enterobacterales
group_5491	NP_859380	hypothetical protein Stx2II_p133 [Escherichia phage Stx2 II]	Escherichia phage Stx2 II
group_5492	EOW11243	type I restriction-modification system, M subunit [Escherichia coli KTE100]	Escherichia coli KTE100
group_5494	EDU31810	plasmid maintenance protein [Escherichia coli O157:H7 str. EC4196]	Escherichia coli O157:H7 str. EC4196
group_5495	WP_104858279	hypothetical protein [Escherichia coli]	Escherichia coli
group_5496	WP_106668455	type VI secretion protein [Escherichia coli]	Escherichia coli
group_5499	WP_032211105	YadA-like family protein [Escherichia coli]	Escherichia coli
group_550	EQP17614	hypothetical protein G732_04944 [Escherichia coli HVH 63 (4-2542528)]	Escherichia coli HVH 63 (4-2542528)
group_5501	WP_106904564	restriction endonuclease [Escherichia coli]	Escherichia coli
group_5502	WP_042103362	hypothetical protein [Escherichia coli]	Escherichia coli
group_5504	WP_032211069	hypothetical protein [Escherichia coli]	Escherichia coli
group_5506	WP_071791761	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_5507	WP_001369486	type III secretion system LEE effector EspF [Escherichia coli]	Escherichia coli
group_5513	CAR09335	Integrase from prophage [Escherichia coli ED1a]	Escherichia coli ED1a
group_5514	WP_000287612	MULTISPECIES: IS3 family transposase [Gammaproteobacteria]	Gammaproteobacteria
group_5515	WP_106906227	IS110 family transposase [Escherichia coli]	Escherichia coli
group_5519	WP_015056407	MULTISPECIES: type I restriction-modification system subunit M [Gammaproteobacteria]	Gammaproteobacteria
group_5520	WP_064761962	protein rep [Serratia marcescens]	Serratia marcescens
group_5523	WP_089582719	glycosyltransferase family 29 protein [Escherichia coli]	Escherichia coli
group_5524	WP_086598315	MULTISPECIES: GGDEF domain-containing protein [Escherichia]	Escherichia
group_5525	WP_000860023	MULTISPECIES: alpha/beta hydrolase [Enterobacteriaceae]	Enterobacteriaceae
group_5526	WP_000067487	MULTISPECIES: MbeB family mobilization protein [Bacteria]	eubacteria
group_5529	WP_097429178	protelomerase [Escherichia coli]	Escherichia coli
group_5530	WP_000935587	MULTISPECIES: Rha family phage regulatory protein [Enterobacteriaceae]	Enterobacteriaceae
group_5531	WP_000613554	hypothetical protein [Escherichia coli]	Escherichia coli
group_5532	PSZ44402	hypothetical protein C9E27_26300, partial [Escherichia coli]	Escherichia coli
group_5533	WP_001404395	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_5534	WP_014962231	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_5535	WP_014962234	MULTISPECIES: minor capsid protein [Enterobacteriaceae]	Enterobacteriaceae
group_5536	WP_014962236	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_5537	WP_014962243	MULTISPECIES: ATP-binding cassette domain-containing protein [Enterobacteriaceae]	Enterobacteriaceae
group_5538	WP_097638506	ParB/Srx family N-terminal domain-containing protein [Escherichia coli]	Escherichia coli
group_5539	WP_041032003	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_5540	WP_059244836	hypothetical protein [Escherichia albertii]	Escherichia albertii
group_5542	WP_014962266	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_5544	WP_014962277	MULTISPECIES: phage N-6-adenine-methyltransferase [Enterobacteriaceae]	Enterobacteriaceae
group_5545	WP_000920225	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_5551	WP_000051146	MULTISPECIES: pleiotropic regulatory protein RsmS [Enterobacterales]	Enterobacterales
group_5552	WP_096962718	DUF454 family protein [Escherichia coli]	Escherichia coli
group_556	WP_000233439	MULTISPECIES: DEAD/DEAH box helicase family protein [Enterobacteriaceae]	Enterobacteriaceae
group_5568	EHF16963	hypothetical protein EUDG_04116 [Escherichia coli O104:H4 str. 04-8351]	Escherichia coli O104:H4 str. 04-8351
group_557	WP_000235040	MULTISPECIES: phage tail protein [Enterobacteriaceae]	Enterobacteriaceae
group_5584	WP_000847785	MULTISPECIES: DUF2057 family protein [Enterobacteriaceae]	Enterobacteriaceae
group_5587	EKZ33227	hypothetical protein MO3_01299 [Escherichia coli O104:H4 str. Ec11-9450]	Escherichia coli O104:H4 str. Ec11-9450
group_5588	WP_000163448	MULTISPECIES: MT-A70 family methyltransferase [Enterobacteriaceae]	Enterobacteriaceae
group_5590	WP_001271433	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_5592	WP_000787518	MULTISPECIES: portal protein [Enterobacteriaceae]	Enterobacteriaceae
group_5593	WP_001140445	hypothetical protein [Escherichia coli]	Escherichia coli
group_5594	WP_033805788	hypothetical protein [Escherichia coli]	Escherichia coli
group_5595	WP_000455635	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_5596	WP_000979516	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_5597	WP_001004881	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_5598	EHF17541	hypothetical protein EUAG_01445 [Escherichia coli O104:H4 str. C227-11]	Escherichia coli O104:H4 str. C227-11
group_5599	WP_000797369	HpcH/HpaI aldolase/citrate lyase family protein [Escherichia coli]	Escherichia coli
group_5606	WP_000587933	MULTISPECIES: alpha/beta hydrolase YcfP [Enterobacteriaceae]	Enterobacteriaceae
group_5607	WP_000800153	MULTISPECIES: multiple stress resistance protein BhsA [Enterobacteriaceae]	Enterobacteriaceae
group_562	WP_077880703	zinc-ribbon domain-containing protein [Escherichia coli]	Escherichia coli
group_5620	WP_000233320	MULTISPECIES: helix-turn-helix domain-containing protein [Enterobacteriaceae]	Enterobacteriaceae
group_563	EIQ32829	hypothetical protein SB96558_1295 [Shigella boydii 965-58]	Shigella boydii 965-58
group_5635	WP_000571984	MULTISPECIES: YnfC family lipoprotein [Enterobacteriaceae]	Enterobacteriaceae
group_5636	WP_000763355	MULTISPECIES: TraR/DksA family transcriptional regulator [Enterobacteriaceae]	Enterobacteriaceae
group_5637	WP_000481378	hypothetical protein [Escherichia coli]	Escherichia coli
group_5638	WP_001390255	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_5639	WP_000438525	MULTISPECIES: CII family transcriptional regulator [Escherichia]	Escherichia
group_5640	CAR07296	hypothetical protein ECED1_1095 [Escherichia coli ED1a]	Escherichia coli ED1a
group_5643	WP_094323522	MULTISPECIES: DUF1471 family protein YdgH [Escherichia]	Escherichia
group_5644	WP_001409885	YdgA family protein [Escherichia coli]	Escherichia coli
group_5651	EGT68370	hypothetical protein C22711_2400 [Escherichia coli O104:H4 str. C227-11]	Escherichia coli O104:H4 str. C227-11
group_5652	WP_000201251	hypothetical protein [Escherichia coli]	Escherichia coli
group_5657	WP_000155622	hypothetical protein [Shigella flexneri]	Shigella flexneri
group_5659	EFW73152	regulatory protein cI [Escherichia coli EC4100B]	Escherichia coli EC4100B
group_566	WP_001104520	MULTISPECIES: YfaQ family protein [Enterobacteriaceae]	Enterobacteriaceae
group_5660	WP_000528718	MULTISPECIES: excisionase family protein [Enterobacteriaceae]	Enterobacteriaceae
group_5662	WP_000106474	MULTISPECIES: DUF2594 family protein [Enterobacterales]	Enterobacterales
group_5672	WP_001718532	outer membrane permeability protein SanA [Escherichia coli]	Escherichia coli
group_5675	WP_001135667	MULTISPECIES: YejL family protein [Enterobacteriaceae]	Enterobacteriaceae
group_5691	WP_001277767	MULTISPECIES: Eag protein [Enterobacteriaceae]	Enterobacteriaceae
group_57	WP_000212827	phage tail tape measure protein [Escherichia coli]	Escherichia coli
group_5725	WP_000126413	MULTISPECIES: S8 family peptidase [Enterobacteriaceae]	Enterobacteriaceae
group_5726	WP_000105162	MULTISPECIES: site-specific DNA-methyltransferase [Enterobacteriaceae]	Enterobacteriaceae
group_5727	WP_032172984	DEAD/DEAH box helicase family protein [Escherichia coli]	Escherichia coli
group_5728	WP_001387054	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_5738	WP_103687977	DUF1090 domain-containing protein, partial [Escherichia coli]	Escherichia coli
group_5752	WP_061356153	YhfL family protein [Escherichia coli]	Escherichia coli
group_5753	ABB67852	conserved hypothetical protein [Shigella boydii Sb227]	Shigella boydii Sb227
group_5758	WP_001295207	MULTISPECIES: DUF1145 family protein [Proteobacteria]	Proteobacteria
group_5763	EMH91472	hypothetical protein MTE1_4898 [Klebsiella pneumoniae JHCK1]	Klebsiella pneumoniae JHCK1
group_5764	WP_001353603	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_5765	WP_025670887	MULTISPECIES: DUF305 domain-containing protein [Enterobacteriaceae]	Enterobacteriaceae
group_5766	WP_071597738	hypothetical protein [Escherichia coli]	Escherichia coli
group_5772	WP_088552241	YibL family ribosome-associated protein [Escherichia coli]	Escherichia coli
group_5779	WP_087758136	trimeric intracellular cation channel family protein [Escherichia coli]	Escherichia coli
group_5781	EQV38764	regulatory protein repA, partial [Escherichia coli KOEGE 40 (102a)]	Escherichia coli KOEGE 40 (102a)
group_5782	CSP82243	transcriptional regulator MerD [Shigella sonnei]	Shigella sonnei
group_5797	EGR61035	hypothetical protein HUSEC41_21600 [Escherichia coli O104:H4 str. 01-09591]	Escherichia coli O104:H4 str. 01-09591
group_5805	WP_104705919	YjaG family protein [Escherichia coli]	Escherichia coli
group_5808	WP_096840736	DUF485 domain-containing protein [Escherichia coli]	Escherichia coli
group_581	WP_000246924	phage DNA ejection protein [Escherichia coli]	Escherichia coli
group_5810	WP_001300891	MULTISPECIES: phnA family protein [Bacteria]	eubacteria
group_5813	WP_089592450	conjugal transfer protein TraH [Escherichia coli]	Escherichia coli
group_5814	WP_000168693	DUF4156 domain-containing protein [Shigella flexneri]	Shigella flexneri
group_5824	WP_001390361	hypothetical protein [Escherichia coli]	Escherichia coli
group_5825	WP_097473757	DUF2501 domain-containing protein [Escherichia coli]	Escherichia coli
group_583	WP_000551675	hypothetical protein [Escherichia coli]	Escherichia coli
group_5838	KIG34956	CDP-diglyceride synthetase, partial [Escherichia coli]	Escherichia coli
group_584	KOZ50142	transposase [Escherichia coli]	Escherichia coli
group_5846	WP_001030484	MULTISPECIES: type II toxin-antitoxin system HicB family antitoxin [Enterobacteriaceae]	Enterobacteriaceae
group_5847	WP_052585027	hypothetical protein [Escherichia coli]	Escherichia coli
group_585	WP_001690735	phage terminase large subunit family protein [Escherichia coli]	Escherichia coli
group_5852	EGT71245	hypothetical protein C22711_5281 [Escherichia coli O104:H4 str. C227-11]	Escherichia coli O104:H4 str. C227-11
group_5853	WP_000868396	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_5854	WP_000865490	MULTISPECIES: Arc family DNA-binding protein [Enterobacteriaceae]	Enterobacteriaceae
group_5855	WP_001283829	Arc family DNA-binding protein [Escherichia coli]	Escherichia coli
group_5856	WP_000113732	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_5858	WP_105887104	IncI1-type conjugal transfer protein TraW [Escherichia coli]	Escherichia coli
group_5860	WP_001314267	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_5861	WP_000646098	MULTISPECIES: IncI1-type conjugal transfer lipoprotein TraI [Enterobacteriaceae]	Enterobacteriaceae
group_5862	WP_000908227	MULTISPECIES: type IV prepilin [Enterobacteriaceae]	Enterobacteriaceae
group_5863	WP_001387475	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_5865	WP_000587689	MULTISPECIES: ParA family plasmid-partitioning AAA ATPase [Enterobacteriaceae]	Enterobacteriaceae
group_5866	WP_065407142	hypothetical protein, partial [Shigella sonnei]	Shigella sonnei
group_5867	WP_001291964	MULTISPECIES: hypothetical protein [Enterobacterales]	Enterobacterales
group_5870	WP_097562272	type III secretion system LEE muramidase EtgA [Escherichia coli]	Escherichia coli
group_5871	WP_000985752	Fic family protein [Escherichia coli]	Escherichia coli
group_5872	WP_000088425	fimbria/pilus outer membrane usher protein [Escherichia coli]	Escherichia coli
group_5873	EFF04448	3R-hydroxymyristoyl-[acyl carrier protein] dehydratase [Escherichia coli B185]	Escherichia coli B185
group_5874	AAG58541	putative DNA processing protein [Escherichia coli O157:H7 str. EDL933]	Escherichia coli O157:H7 str. EDL933
group_5879	WP_108915095	hypothetical protein [Escherichia coli]	Escherichia coli
group_5880	WP_000251069	MULTISPECIES: lambda phage CII family protein [Bacteria]	eubacteria
group_5881	WP_064234922	Shiga toxin Stx1 subunit A [Escherichia coli]	Escherichia coli
group_5882	WP_105267730	hypothetical protein [Escherichia sp. MOD1-EC5427]	Escherichia sp. MOD1-EC5427
group_5884	WP_000137941	hypothetical protein [Escherichia coli]	Escherichia coli
group_5885	WP_000141034	hypothetical protein [Escherichia coli]	Escherichia coli
group_5886	WP_080068811	hypothetical protein [Salmonella enterica]	Salmonella enterica
group_5887	WP_001303568	anti-adapter protein IraM [Escherichia coli]	Escherichia coli
group_5888	WP_000022458	MULTISPECIES: type III secretion system effector ADP-ribosyltransferase EspJ [Escherichia]	Escherichia
group_5889	AAG56753	orf; hypothetical protein [Escherichia coli O157:H7 str. EDL933]	Escherichia coli O157:H7 str. EDL933
group_589	ADT75196	conserved hypothetical protein [Escherichia coli W]	Escherichia coli W
group_5890	WP_074148484	hypothetical protein [Escherichia coli]	Escherichia coli
group_5892	WP_000191872	hypothetical protein [Escherichia coli]	Escherichia coli
group_5893	WP_001102905	hypothetical protein [Escherichia coli]	Escherichia coli
group_5896	WP_001295975	MULTISPECIES: phage holin family protein [Enterobacteriaceae]	Enterobacteriaceae
group_5898	WP_000042916	MULTISPECIES: hypothetical protein [Escherichia]	Escherichia
group_5901	WP_001055491	outer membrane lipoprotein-sorting protein [Escherichia coli]	Escherichia coli
group_5902	WP_000192888	hypothetical protein [Escherichia coli]	Escherichia coli
group_5903	WP_001177016	ShlB/FhaC/HecB family hemolysin secretion/activation protein [Escherichia coli]	Escherichia coli
group_5905	WP_001303884	hypothetical protein [Escherichia coli]	Escherichia coli
group_5906	WP_000282642	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_5907	WP_000985462	MULTISPECIES: type I restriction-modification system subunit M [Enterobacteriaceae]	Enterobacteriaceae
group_5908	WP_000312833	MULTISPECIES: DUF4433 domain-containing protein [Enterobacteriaceae]	Enterobacteriaceae
group_5909	WP_001201596	sulfatase [Escherichia coli]	Escherichia coli
group_591	WP_044862947	type IV conjugative transfer system protein TraE [Escherichia coli]	Escherichia coli
group_5910	WP_032180011	type II toxin-antitoxin system RelE/ParE family toxin [Escherichia coli]	Escherichia coli
group_5911	WP_000950813	MULTISPECIES: type III secretion system effector arginine glycosyltransferase NleB2 [Enterobacteriaceae]	Enterobacteriaceae
group_5912	EKI44728	hypothetical protein ECN1_5001 [Escherichia coli N1]	Escherichia coli N1
group_5913	WP_001309515	hypothetical protein [Escherichia coli]	Escherichia coli
group_5917	WP_000144795	molecular chaperone [Escherichia coli]	Escherichia coli
group_5918	WP_024044601	hypothetical protein [Escherichia coli]	Escherichia coli
group_592	WP_044862948	type-F conjugative transfer system secretin TraK [Escherichia coli]	Escherichia coli
group_5921	WP_000284241	outer membrane usher protein [Escherichia coli]	Escherichia coli
group_5922	WP_001460015	fimbrial protein [Escherichia coli]	Escherichia coli
group_5923	ERA12044	hypothetical protein G994_00070 [Escherichia coli UMEA 3718-1]	Escherichia coli UMEA 3718-1
group_5925	WP_024165571	YjiK family protein [Escherichia coli]	Escherichia coli
group_5926	WP_000830337	D-lyxose/D-mannose family sugar isomerase [Escherichia coli]	Escherichia coli
group_5927	WP_064261953	M20 family metallopeptidase [Escherichia coli]	Escherichia coli
group_593	WP_000536627	PAAR domain-containing protein [Escherichia coli]	Escherichia coli
group_5930	WP_097738413	sulfite exporter TauE/SafE family protein [Escherichia coli]	Escherichia coli
group_5931	WP_000041927	MULTISPECIES: hypothetical protein [Gammaproteobacteria]	Gammaproteobacteria
group_5932	SAI19484	Uncharacterised protein [Enterobacter cloacae]	Enterobacter cloacae
group_5933	WP_021011906	TniB family NTP-binding protein [Achromobacter denitrificans]	Achromobacter denitrificans
group_5934	WP_000983249	MULTISPECIES: IS21-like element IS1326 family helper ATPase IstB [Bacteria]	Bacteria
group_5935	WP_085959879	MULTISPECIES: IS3-like element IS1133 family transposase [Bacteria]	eubacteria
group_5936	WP_001102486	MULTISPECIES: hypothetical protein [Enterobacterales]	Enterobacterales
group_5937	WP_000494967	MULTISPECIES: lytic transglycosylase domain-containing protein [Enterobacteriaceae]	Enterobacteriaceae
group_5938	WP_000338612	MULTISPECIES: NERD domain-containing protein [Enterobacterales]	Enterobacterales
group_5939	WP_104274807	phosphoadenosine phosphosulfate reductase family protein [Escherichia coli]	Escherichia coli
group_5940	WP_106642919	hypothetical protein, partial [Escherichia coli]	Escherichia coli
group_5941	WP_000681217	MULTISPECIES: Ig-like domain-containing protein [Enterobacterales]	Enterobacterales
group_5942	EYI86696	hypothetical protein SEEH4359_01852, partial [Salmonella enterica subsp. enterica serovar Heidelberg str. CVM24359]	Salmonella enterica subsp. enterica serovar Heidelberg str. CVM24359
group_5943	BAI25105	T3SS secreted effector NleG-like protein [Escherichia coli O26:H11 str. 11368]	Escherichia coli O26:H11 str. 11368
group_5946	WP_010917758	LysR family transcriptional regulator [Escherichia coli]	Escherichia coli
group_5947	WP_001301751	hypothetical protein [Escherichia coli]	Escherichia coli
group_5948	WP_000154958	septation initiation protein [Escherichia coli]	Escherichia coli
group_5950	BAB36216	hypothetical protein [Escherichia coli O157:H7 str. Sakai]	Escherichia coli O157:H7 str. Sakai
group_5952	WP_000528251	protein mom [Escherichia coli]	Escherichia coli
group_5953	EDU86411	putative tail fiber assembly protein [Escherichia coli O157:H7 str. EC4501]	Escherichia coli O157:H7 str. EC4501
group_5954	WP_000469162	tail fiber protein [Escherichia coli]	Escherichia coli
group_5955	WP_000301577	YmfQ family protein [Escherichia coli]	Escherichia coli
group_5956	WP_000606747	phage tail sheath subtilisin-like domain-containing protein [Escherichia coli]	Escherichia coli
group_5957	WP_001057665	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_5958	WP_000360581	MULTISPECIES: DUF3486 family protein [Enterobacteriaceae]	Enterobacteriaceae
group_5959	WP_001279082	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_5960	WP_000342747	TraR/DksA family transcriptional regulator [Escherichia coli]	Escherichia coli
